,date,text,is_pinned,attachments,post_source,comments,likes,reposts,views,len_text,post_source_id,year,month,dayofweek,hour
15,2023-02-01 09:04:42,"Музей Современного Изобразительного Искусства на Дмитровской 
 приглашает на открытие персональной выставки 
 МИХАИЛА БАРИНОВА «ИГРЫ РАЗУМА» 

 «Игры разума», созданные воображением ростовского художника Михаила Баринова погружают в ирреально-иррациональные, абсурдистки-абстрактные, призрачно-иллюзорные миры. Авторские смешанные техники, позволяют ему достичь пластической выразительности и образной содержательности живописно-графических листов. Около 50-ти интерпретаций таинственных параллельных реальностей, воспринятых и реализованных в материальной форме, как акт озарения, заключают в себе таинство созерцания высшей стадии единения с вселенским контентом. Художник, странствуя в пространстве и времени, приглашает зрителей к акту совместной медитации. 
 Мысль о том, что имеется множество параллельных реальностей, миров, выдвигали еще древние философы Демокрит, Эпикур… А учёные много лет ломают копья в спорах: существуют ли параллельные миры? Существуют! Это художники знают точно! У нашего зрителя будет возможность окунуться в новую реальность Михаила Баринова, и даже почувствовать себя его частью. Кажется, что художник копит энергию в нашем мире и через найденный им портал, переносит её в свою собственную, созданную реальность.
 
Выставка «Игры разума» будет работать с 5 февраля по 27 февраля 2023 года. 

Открытие выставки состоится 4 февраля 2023 года в 17.00 
По адресу: Музей Современного Изобразительного Искусства на Дмитровской, ул.Шаумяна, 51 

Режим работы: 12.00-19.00, кроме понедельника и вторника 
 
 ВХОД СВОБОДНЫЙ!",0,1.0,vk,0,35,10,844.0,1550,1,2023,2,2,9
16,2023-01-31 11:40:53,"Сегодня День рождения русской водки. 158 лет назад в этот день в Петербурге Дмитрий Иванович Менделеев защитил свою знаменитую докторскую диссертацию «О соединении спирта с водою».
Из фондов музея #МСИИД : Аксинин Александр (1949-1985) ""Стаканы. pf85"", офорт, 12х7,8 1984г.",0,1.0,vk,0,41,10,1513.0,273,1,2023,1,1,11
17,2023-01-31 06:38:23,,0,0.0,api,1,12,5,200.0,0,0,2023,1,1,6
18,2023-01-28 08:00:38,"Сегодня 76 лет со дня рождения таганрогского художника Леонида Александровича Стуканова (1947-1998).
Из фондов музея #МСИИД : Стуканов Леонид ""Зимний парк"", к/м, 64х54
#донскиехудожники",0,1.0,vk,0,63,4,1414.0,185,1,2023,1,5,8
19,2023-01-28 07:51:52,"Поздравляем с днем рождения заслуженного художника РФ, скульптора, педагога Леонида Александровича Феодора! Желаем ему больших успехов в личном творчестве и творчестве его учеников и соратников!
Из фондов музея #МСИИД : заслуженный художник РФ Феодор Леонид ""Дева"", 2003г., полихромная скульптура, дерево, темпера",0,1.0,vk,0,12,0,297.0,313,1,2023,1,5,7
20,2023-01-27 09:41:16,"Сегодня 97 лет со дня рождения заслуженного художника РФ Клары Филипповны Власовой (1925-2022).
Из фондов музея #МСИИД : заслуженный художник РФ Власова Клара ""Мальчишки на отдыхе"", 1959г., 50х80, к/м",0,1.0,vk,0,70,4,1121.0,200,1,2023,1,4,9
21,2023-01-27 09:33:37,"Сегодня 107 лет со дня рождения ростовского художника Анны Платоновны Гайваненко (1916-1998) ""Коптильный цех"", 1964г., к/м, 50х80
#донскиехудожники",0,1.0,vk,0,9,0,220.0,147,1,2023,1,4,9
22,2023-01-27 09:29:42,"Сегодня 86 лет со дня рождения авангардиста, поэта и философа искусства Вячеслава Константиновича Зубарева (1937-2013).
Из фондов музея #МСИИД : Зубарев Вячеслав ""Иоанн Креститель"", 1992г., 132х96, х/м",0,1.0,vk,0,12,0,223.0,201,1,2023,1,4,9
23,2023-01-25 09:26:58,"Поздравляем всех студентов с праздником и Татьян с именинами!
Из фондов музея #МСИИД : Новиков Михаил (1916-2008) ""Студентка. За чтением книги"", 37х49, х/м, 1949г.
#донскиехудожники",0,1.0,vk,0,35,2,1041.0,181,1,2023,1,2,9
24,2023-01-24 09:24:11,"92 года назад был основан старейший и известный в мире цыганский театр «Ромэн».
Из фондов музея #МСИИД : заслуженный художник РФ Кленов Владимир ""Сегодня весел с вами я цыгане"", 1999г., х/м, 110х130
#донскиехудожники",0,1.0,vk,0,67,13,1388.0,216,1,2023,1,1,9
25,2023-01-23 10:41:21,"Из фондов музея #МСИИД : Белов Глеб ""В зимнем парке"", офорт, 1964г., 36х33",0,1.0,vk,0,9,0,164.0,74,1,2023,1,0,10
26,2023-01-21 19:00:16,"Поздравляем с днем рождения художника Марию Хардикову, чьи прекрасные работы несомненно украсили наш город Желаем ей больших творческих успехов, город ждет новые авторские фрески!
Из фондов музея #МСИИД : Хардикова Мария ""Ростов-Арена"", 2019г., х/м, 70х50
#донскиехудожники",0,1.0,vk,0,40,1,496.0,273,1,2023,1,5,19
27,2023-01-20 09:56:48,"Из фондов музея #МСИИД : заслуженный работник культуры РФ Покидченко Евгений (1938-2009) ""На богомолье"", 1989г., х/м, 70х52
#донскиехудожники",0,1.0,vk,0,22,1,352.0,141,1,2023,1,4,9
28,2023-01-19 11:04:02,"От всей души поздравляем с днем рождения заслуженного художника РФ Владимира Михайловича Кленова! Желаем ему крепкого здоровья и бодрости духа!
Из фондов музея #МСИИД : Кленов Владимир ""Автопортрет"", 1966г., 49,5х89,3
#донскиехудожники",0,1.0,vk,0,18,0,353.0,235,1,2023,1,3,11
29,2023-01-18 11:40:19,"Из фондов музея #МСИИД : Сычев Михаил (1918-2007) ""Овощи"", 50х60
#донскиехудожники",0,1.0,vk,0,14,0,250.0,82,1,2023,1,2,11
30,2023-01-17 08:53:41,"Сегодня 94 года со дня рождения ростовского художника Людмилы Савельевны Скопцовой-Рожковой (1929-2005).
Из фондов музея #МСИИД : Скопцова-Рожкова Людмила ""Портрет Курковой"", к/м, 46х58
#донскиехудожники",0,1.0,vk,0,9,2,185.0,203,1,2023,1,1,8
31,2023-01-16 10:13:56,"Сегодня 103 года со дня рождения ростовского художника Василия Семеновича Филатова (1920-1982).
 Из фондов музея #МСИИД : Филатов Василий ""Вернулись. Родительский дом"", 1959г., к/м, 40х46,5
#донскиехудожники",0,1.0,vk,0,66,4,1505.0,207,1,2023,1,0,10
32,2023-01-15 17:34:24,"Поздравляем с днем рождения московского художника-абстракциониста Алексея Николаевича Ваулина! 
Из фондов музея #МСИИД : Ваулин Алексей ""Рыжая пони"", 2013-2014гг, х/м, 150х110",0,1.0,vk,1,19,1,361.0,175,1,2023,1,6,17
33,2023-01-14 15:24:28,"Поздравляем с днем рождения московского художника-абстракциониста Евгения Юрьевича Ципулина!
Из фондов музея #МСИИД : Ципулин Евгений ""Утро мегаполиса"", х/акр, 2013г., 90х140",0,1.0,vk,0,7,0,191.0,174,1,2023,1,5,15
34,2023-01-14 15:15:27,"Сегодня 113 лет со дня рождения таганрогского художника Василия Сергеевича Орлова (1910-2010).
Из фондов музея #МСИИД : Орлов Василий ""Автопортрет"", литография, 44х31,5
#донскиехудожники",0,1.0,vk,0,12,0,254.0,186,1,2023,1,5,15
35,2023-01-13 09:30:52,"Поздравляем с днем рождения художника Сергея Александровича Москвитина! От всей души желаем ему здоровья и творческих успехов!
 Из фондов музея #МСИИД : Москвитин Сергей ""Вечеринка со свечами"", 2008 г., 130х105, х/м
#донскиехудожники",0,1.0,vk,1,14,0,461.0,233,1,2023,1,4,9
36,2023-01-12 11:58:57,"От всей души поздравляем с днем рождения друга нашего музея, чудесного художника-графика , профессора ЮФУ Марину Валентиновну Ордынскую! Желаем ей здоровья и исполнения всех задуманных проектов и желаний!
Из фондов музея #МСИИД : Ордынская Марина ""Маришка"", смеш.техн, 13х8,5, 1985г.
#донскиехудожники",0,1.0,vk,2,23,1,318.0,301,1,2023,1,3,11
37,2023-01-11 11:44:53,Юбилейная дата | RostovNews.Net,0,1.0,vk,1,5,0,166.0,31,1,2023,1,2,11
38,2023-01-11 11:22:29,Татьяна Лифанова о ростовско-всемирном художнике Александре Жданове | RostovNews.Net,0,1.0,api,0,2,0,142.0,84,0,2023,1,2,11
39,2023-01-11 11:20:32,"Сегодня 85 лет со дня рождения известного российско-американского художника, нашего земляка Александра Павловича Жданова (1938-2006).
Из фондов музея #МСИИД : Кабарухин Леонид ""Художник Жданов"", 1978г., х/м, 96х81 
#донскиехудожники",0,1.0,vk,0,52,3,1083.0,232,1,2023,1,2,11
40,2023-01-10 09:06:08,"Из фондов музея #МСИИД : заслуженный художник РСФСР Маркин Виталий (1924-1998) ""Донские повороты"", 1970г., к/м, 50х65
#донскиехудожники",0,1.0,vk,0,74,5,1171.0,135,1,2023,1,1,9
41,2023-01-09 09:05:20,"Сегодня 81 год со дня рождения ростовского живописца и реставратора Михаила Егоровича Соколенко (1942-2000).
Из фондов музея #МССИД : Соколенко Михаил ""Праздник"", к/м, 57,5х72
#донскиехудожники",0,1.0,vk,0,21,0,280.0,193,1,2023,1,0,9
42,2023-01-09 08:52:53,"8 января 98 лет со дня рождения народного художника РСФСР Кима Николаевича Бритова (1925-2010).
Из фондов музея #МСИИД : народный художник РСФСР Бритов Ким ""У лесопилки"", 1960г., к/м. 34х56",0,1.0,vk,0,6,1,209.0,189,1,2023,1,0,8
43,2023-01-07 09:57:03,"Поздравляем с днем рождения друга нашего музея, художника актуального искусства, педагога и галериста Викторию Барвенко! Желаем ей вдохновения и крупных успешных проектов!
Из фондов музея #МСИИД : Барвенко Виктория из серии ""По дороге на Юг"" ""Сиваш"", 2009г., к/смеш тех, 46х66
#донскиехудожники",0,1.0,vk,0,23,2,374.0,294,1,2023,1,5,9
44,2023-01-07 09:48:34,"С Рождеством Христовым! Здоровья, добра и мира всем!
Из фондов музея #МСИИД : Акименко Виталий (1928-2020) ""Церковь Георгия XII века. Старая Ладога"" 1959г., к/м 49х69 
#донскиехудожники",0,1.0,vk,0,24,2,321.0,185,1,2023,1,5,9
45,2023-01-06 08:04:38,"Сегодня 93 года со дня рождения курганского художника Александра Антоновича Шевкопляс ( 1930-1997).
Из фондов музея #МСИИД : Шевкопляс Александр ""На этюдах"", 1978г., б/кар, 48х40",0,1.0,vk,0,18,0,303.0,178,1,2023,1,4,8
46,2023-01-05 07:38:28,"Поздравляем с днем рождения известного российского художника-нонконформиста Вячеслава Николаевича Шмагина! Желаем здоровья и творческого долголетия!
Из фондов музея #МСИИД : Шмагин Вячеслав ""Раскрытие"", х/м, 90х90 , 2011г",0,1.0,vk,0,15,0,257.0,221,1,2023,1,3,7
47,2023-01-05 07:34:59,"Сегодня 104 года со дня рождения ростовского художника Антонины Ивановны Новиковой.
Из фондов музея #МСИИД : Новикова Антонина ""Моряк"", к/м, 17х19 
#донскиехудожники",0,1.0,vk,0,9,0,223.0,165,1,2023,1,3,7
48,2023-01-03 06:10:00,"В этот день, 82 года назад родился известный донской график, заслуженный художник РФ Владимир Иванович Бегма! 
Из фондов музея #МСИИД : Бегма Владимир ""Короткий отдых"", 1972г., бум/акв, 67х50
#донскиехудожники",0,1.0,vk,3,23,0,322.0,209,1,2023,1,1,6
49,2022-12-31 06:55:00,"Поздравляем с днем рождения новочеркасского художника, друга нашего музея Константина Евгеньевича Сиденина! Желаем ему крепкого здоровья, творческого настроения, исполнения задуманного!
Из фондов музея #МСИИД : Сиденин Константин ""Зимний вечер"", 2000г., двп/масло, 60х60
#донскиехудожники",0,1.0,vk,5,61,2,749.0,288,1,2022,12,5,6
50,2022-12-31 05:56:00,"Из фондов музея #МСИИД : Язев Иван (1914-2011) ""Зимний день"", 1963г бум/акв/бел, 30х43
#донскиехудожники",0,1.0,vk,0,16,0,263.0,104,1,2022,12,5,5
51,2022-12-30 09:06:28,"Сегодня 100 лет со дня рождения Союза Советских Социалистических Республик (1922-1991).
Из фондов музея #МСИИД : заслуженный художник РСФСР Лень Виктор (1914-1978) ""Агитплакат Дона""
#донскиехудожники",0,1.0,vk,0,12,2,283.0,199,1,2022,12,4,9
52,2022-12-29 10:32:49,"Поздравляем с днем рождения ростовского художника Максима Ильинова! Желаем ему еще больших успехов в творчестве!
Из фондов музея #МСИИД : Ильинов Максим ""Бык"", 2004г., х/м, 100х72
#донскиехудожники",0,1.0,vk,0,22,0,389.0,197,1,2022,12,3,10
53,2022-12-29 10:11:40,"Сегодня 95 лет со дня рождения заслуженного художника РСФСР Валентина Федоровича Щебланова (1927-1978).
Из фондов музея #МСИИД : заслуженный художник РСФСР Щебланов Валентин ""Старые дома"", к/м, 56,5х41
#донскиехудожники",0,1.0,vk,1,20,1,292.0,219,1,2022,12,3,10
54,2022-12-28 11:36:36,,0,1.0,vk,0,4,1,245.0,0,1,2022,12,2,11
55,2022-12-27 09:45:19,"Поздравляем с днем рождения таганрогского художника Владимира Викторовича Вельтмана! Желаем ему крепкого здоровья и успехов в творчестве!
Из фондов музея #МСИИД : Вельтман Владимир ""Резонанс материи -1"" х/м/стекло/рельефная паста 93х109, 2020г
#донскиехудожники",0,1.0,vk,0,11,0,257.0,261,1,2022,12,1,9
56,2022-12-26 07:48:42,"Поздравляем друга нашего музея, заслуженного художника России Леонида Александровича Феодора с вручением ордена “ЗВЕЗДА ВИРТУОЗА“!
Орден “Звезда Виртуоза“ (лат. STELLA VIRTUOSO) — высшая награда, учрежденная международным конкурсом искусств “Art. Excellence. Awards“, Профессиональным союзом художников России (ПСХР), Международной Академией современных искусств и международной премией в области архитектуры и строительства “Элитарх“. Является высшей формой общественного признания заслуг, связанных с развитием культуры, литературы, изобразительных, визуальных искусств и музыкального творчества.",0,2.0,vk,0,33,2,589.0,598,1,2022,12,0,7
57,2022-12-23 12:22:23,"Из фондов музея #МСИИД : Курников Николай (1938-2006) ""Вид на монастырь"", х/м, 40х50",0,1.0,vk,0,86,10,1564.0,84,1,2022,12,4,12
58,2022-12-22 11:22:58,"Сегодня 90 лет со дня рождения ростовского художника Владимира Петровича Черноусенко (1932-2000).
Из фондов музея #МСИИД : Черноусенко Владимир ""На пляже"", к/м, 74х53
#донскиехудожника",0,1.0,vk,0,57,2,1120.0,184,1,2022,12,3,11
59,2022-12-21 10:39:28,"Сегодня ярославскому художнику Нине Ивановне Кулевой исполнилось 94 года! От всей души поздравляем ее с днем рождения, желаем ей крепкого здоровья и позитивного настроения!
Из фондов музея #МСИИД : Кулева Нина ""Ирина"", х/м, 1969г., 80х61",0,1.0,vk,0,97,1,1425.0,237,1,2022,12,2,10
60,2022-12-20 19:25:59,"Поздравляем с днем рождения художника Валентина Даниленко! Желаем ему крепкого здоровья и успехов в творчестве! Из фондов музея: Даниленко Валентин ""Два дракона"" диптих, цв. линогравюра 2011г..",0,2.0,api,3,9,0,292.0,193,0,2022,12,1,19
61,2022-12-20 10:40:38,"Из фондов музея #МСИИД : Акименко Виталий (1928-2020) ""Горнолыжник. Приэльбрусье"", 1970г., к/м, 42,5х32,5
#донскиехудожники",0,1.0,vk,0,158,10,2033.0,123,1,2022,12,1,10
62,2022-12-19 10:19:15,"Поздравляем с 79-летием вологодского художника Виктора Константиновича Седова! 
Из фондов музея #МСИИД : Седов Виктор "" Южная Норвегия. Ферма"", 1998г., двм/м, 86,5х73
#донскиехудожники",0,1.0,vk,0,18,0,267.0,184,1,2022,12,0,10
63,2022-12-16 09:24:44,"Сегодня международный День покорения вершин.
Из фондов музея #МСИИД : Акименко Виталий (1928-2020) ""Приэльбрусье"", 1971г., х/м, 70х50
#донскиехудожники",0,1.0,vk,0,51,2,1089.0,151,1,2022,12,4,9
64,2022-12-15 11:58:36,"Поздравляем с 85-летием народного художника России Германа Алексеевича Травникова (г.Курган)!
Из фондов музея #МСИИД : народный художник России Травников Герман ""Воскресенье в Горисе. Армения"", 1983г., бум/акв, 56х70",0,1.0,vk,0,16,0,278.0,216,1,2022,12,3,11
65,2022-12-14 09:29:37,"Поздравляем с днем рождения молодого ростовского художника Евгения Доля! Желаем ему больших творческих успехов!
Из фондов музея #МСИИД : Доля Евгений ""Медиативная импровизация 15"", холст/акрил, 100х70, 2022г.
#донскиехудожники",0,1.0,vk,1,12,0,300.0,226,1,2022,12,2,9
66,2022-12-13 11:43:12,"Из фондов музея #МСИИД : Курников Николай (1938-2006) ""Село Красное"", 1986г., к/м, 68х98",0,1.0,vk,0,54,2,1062.0,88,1,2022,12,1,11
67,2022-12-12 11:27:39,"Поздравляем с днем рождения молодого ростовского художника Ирину Минкину! Желаем ей больших творческих успехов и позитивный встреч!
Из фондов музея #МСИИД : Минкина Ирина ""Зима"", бум/акв, 41х59, 2021г
#донскиехудожники",0,1.0,vk,0,38,0,382.0,218,1,2022,12,0,11
68,2022-12-12 10:24:44,"Поздравляем с днем рождения (11 декабря) ростовского художника Василия Владимировича Жеребило! Желаем ему крепкого здоровья и больших успешных проектов!
Из фондов музея #МСИИД : Жеребило Василий ""Дорога к храму"", 1995г., 50х70
#донскиехудожники",0,1.0,vk,0,12,0,300.0,244,1,2022,12,0,10
69,2022-12-09 12:28:07,"Из фондов музея #МСИИД : заслуженный деятель искусств РСФСР Филатчев Олег (1937-1997) ""Осень в Москве"", к/темп, 49х74",0,1.0,vk,0,48,6,1338.0,117,1,2022,12,4,12
70,2022-12-08 10:31:01,"Сегодня 107 лет со дня рождения ростовского художника, педагога Клавдии Ерофеевны Балановой (1915-2005) .
Из фондов музея #МСИИД : Баланова Клавдия ""Женский портрет"", х/м, 40х60 
#донскиехудожники",0,1.0,vk,0,71,3,1108.0,196,1,2022,12,3,10
71,2022-12-07 10:23:34,"Сегодня Международный день гражданской авиации.
Из фондов музея #МСИИД : Лабас Александр (1900-1983) ""На Внуковском аэродроме"" серия ""Авиация. Движение. Прилетел самолет"", 1963г., б/акв/бел, 44х63,5",0,1.0,vk,0,66,6,1627.0,198,1,2022,12,2,10
72,2022-12-06 09:36:57,"Из фондов музея #МСИИД : Новиков Михаил (1916-2008) ""Тихая улочка"", к/м, 18х24
#донскиехудожники",0,1.0,vk,0,98,5,1640.0,96,1,2022,12,1,9
73,2022-12-05 09:37:48,"Сегодня 91 год со дня рождения ростовского графика и живописца Арсена Ардашевича Мардиросова.
Из фондов музея #МСИИД : Мардиросов Арсен ""Красный закат ""1996г, б/пастель, 19,5х19,5
#донскиехудожники",0,1.0,vk,1,17,0,282.0,197,1,2022,12,0,9
74,2022-12-05 09:21:51,Сейчас в музее.,0,1.0,api,1,31,0,331.0,15,0,2022,12,0,9
75,2022-12-02 10:42:17,"Из фондов музея #МСИИД : Глущенко Александр ""Речка стынет"", двп/м 70х50, 2000г
#донскиехудожники",0,1.0,vk,0,81,2,1278.0,96,1,2022,12,4,10
76,2022-12-01 13:48:46,"Лекция для студентов 1 курса ""Станковая живопись"" художественного училища имени М. Грекова (руководитель И. В. Шепель) .",0,2.0,api,3,31,1,740.0,120,0,2022,12,3,13
77,2022-11-30 09:38:58,О выставке рисунков студентов МГАХИ в Ростове,0,1.0,api,0,24,3,411.0,45,0,2022,11,2,9
78,2022-11-30 09:35:25,"Сегодня Всемирный день домашних животных (World Pets Day).
Из фондов музея #МСИИД : Пикуза Евгений (1937-2014) ""Самбек"", к/м, 1989г., 50х70
#донскиехудожники",0,1.0,vk,0,18,0,298.0,157,1,2022,11,2,9
79,2022-11-29 09:11:11,"Сегодня 91 год заслуженному художнику России Анатолию Ивановичу Кувину!
Из фондов музея #МСИИД : заслуженный художник РФ Кувин Анатолий ""Снег выпал"", 1967г, к/м, 49х48",0,1.0,vk,0,92,3,1347.0,167,1,2022,11,1,9
80,2022-11-28 10:03:46,"104 года назад в этот день вышел Декрет Совнаркома «Об организации страхового дела в Российской Республике»
Из фондов музея #МСИИД заслуженный художник РФ Лень Виктор (1914-1978) ""Агитплакат Дона""
#донскиехудожники",0,1.0,vk,0,8,1,319.0,214,1,2022,11,0,10
81,2022-11-25 11:15:35,"Сегодня 94 года со дня рождения народного художника РФ Бориса Тихоновича Спорыхина (1928-2020) .
Из фондов музея #МСИИД : народный художник РФ Спорыхин Борис ""!Март. Старый Ростов"", 57х70, 1958г
#донскиехудожники",0,1.0,vk,0,95,6,1485.0,212,1,2022,11,4,11
82,2022-11-24 11:11:25,,0,1.0,vk,0,15,0,266.0,0,1,2022,11,3,11
83,2022-11-24 09:46:20,"В церемонии открытия выставки ""Композиционный рисунок"" приняла участие министр культуры Ростовской области Анна Анатольевна Дмитриева которая поздравила организаторов и посетителей с прекрасной выставкой.",0,4.0,api,0,19,0,300.0,204,0,2022,11,3,9
84,2022-11-24 09:20:26,"После церемонии открытия выставки тонкости  ""композиционного рисунка"" раскрыл всем желающим народный художник РФ Сергей Александрович Гавриляченко",0,2.0,api,0,18,1,286.0,146,0,2022,11,3,9
85,2022-11-23 20:15:44,,0,1.0,api,0,13,0,269.0,0,0,2022,11,2,20
86,2022-11-23 10:05:43,"Сегодня Международный день акварели!
Из фондов музея #МСИИД : Курков Игорь ""Баба Аня"", 1970г., б/акв, 72х51
#донскиехудожники",0,1.0,vk,0,14,0,244.0,125,1,2022,11,2,10
87,2022-11-23 09:58:36,"Сегодня 84 года со дня рождения ростовского художника Светланы Ивановны Петрашкевич (1938-2010)
Из фондов музея #МСИИД : Петрашкевич Светлана ""Спуск к Дону"" ,х/м, 1975г.
#донскиехудожники",0,1.0,vk,0,56,4,1073.0,187,1,2022,11,2,9
88,2022-11-22 12:13:55,Подготовка. Открытие завтра в 17-00,0,9.0,api,1,41,3,582.0,35,0,2022,11,1,12
89,2022-11-22 10:10:26,"Поздравляем с 78-летием заслуженного работника культуры РФ, владимирского художника Станислава Михайловича Бахвалова! Желаем ему крепкого здоровья и творческих успехов!
Из фондов музея #МСИИД : Бахвалов Станислав ""Город К"" , х/м, 45х68 ,2001г.",0,1.0,vk,0,63,4,969.0,243,1,2022,11,1,10
90,2022-11-22 10:01:40,,0,1.0,vk,0,36,14,679.0,0,1,2022,11,1,10
91,2022-11-21 11:03:39,"Сегодня 109 лет со дня рождения известного ростовского живописца, педагога, участника Великой Отечественной войны Михаила Игнатьевича Бабича (1913-1993). 
Из фондов Музея #МСИИД : Бабич Михаил ""Гурзуф. Аюдаг"", 1965г., к/м, 50х70 
#донскиехудожники",0,1.0,vk,3,21,0,320.0,247,1,2022,11,0,11
92,2022-11-21 11:02:12,"20 ноября 113 лет со дня рождения известного ростовского художника Петра Степановича Келлера (1909-1997). 
Из фондов музея #МСИИД : Келлер Петр ""Домик в Ботаническом саду"", к/м, 49,55х70 
#донскиехудожники",0,1.0,vk,0,56,2,1344.0,205,1,2022,11,0,11
93,2022-11-21 10:19:52,Открытие в среду в 17-00,0,5.0,api,0,40,10,670.0,24,0,2022,11,0,10
94,2022-11-18 09:24:10,"Из фондов музея #МСИИД : заслуженный художник РСФСР Лень Виктор ""Натурщик. Этюд к картине ""Горький на Волге"", 1947г., б/акв/бел, 83х58
#доскиехудожники",0,1.0,vk,0,15,1,256.0,151,1,2022,11,4,9
